name,price,link,company,product_seq,image,category,size,power_included,power_support,board_support,bay_133,bay_89,bay_64,pci_horizontal,pci_vertical,cooling_fan,led_fan,front_type,side_open,side_type,back_vent,front_vent,top_vent,bottom_vent,external_port,width,height,depth,gpu_size,cpu_cooler_size,power_size,liquid_cooler,radiator_top,radiator_front,radiator_rear,radiator_side,feature,led_color,reg_date,bookmark
Antec P10 C SILENT,118900.0,https://prod.danawa.com/info/?pcode=17033048&cate=112775,Antec,17033048,//img.danawa.com/prod_img/500000/048/033/img/17033048_1.jpg?shrink=330:*&_v=20220607085044,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,1,3,3,7.0,,4.0,,,스윙도어,흡음재,120mm x1,120mm x3,,,10,220.0,486.0,477.0,405.0,175.0,205.0,3.0,,360.0,120.0,,0,,202205,
HYTE Y60 (스노우 화이트),280900.0,https://prod.danawa.com/info/?pcode=19278527&cate=112775,HYTE,19278527,//img.danawa.com/prod_img/500000/527/278/img/19278527_1.jpg?shrink=330:*&_v=20230309102940,PC케이스(ATX),미들타워,파워미포함,표준-ATX,23,,2,4,9.0,,3.0,,,,강화유리,120mm x1,,,120mm x2,24,285.0,462.0,456.0,375.0,160.0,235.0,3.0,360.0,,120.0,280.0,0,,202303,
아이구주 M-CUBE (화이트),73000.0,https://prod.danawa.com/info/?pcode=13089557&cate=112775,아이구주,13089557,//img.danawa.com/prod_img/500000/557/089/img/13089557_1.jpg?shrink=330:*&_v=20210122172528,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,3,8,4.0,,,,,,,,,,,2,185.0,303.0,391.0,335.0,155.0,175.0,2.0,,,,,0,,202101,
NZXT Vertical GPU Mounting Kit (White),108560.0,https://prod.danawa.com/info/?pcode=17339888&cate=112775,NZXT,17339888,//img.danawa.com/prod_img/500000/888/339/img/17339888_1.jpg?shrink=330:*&_v=20220627154902,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202206,
마이크로닉스 QUANTA HMR-445N1,117654.0,https://prod.danawa.com/info/?pcode=3089595&cate=112775,마이크로닉스,3089595,//img.danawa.com/prod_img/500000/595/089/img/3089595_1.jpg?shrink=330:*&_v=20200219153127,랙마운트,랙마운트(4U) 이상,파워미포함,표준-ATX,0,1,13,,7.0,,,,,,,,80mm x 2,,,1,482.0,178.0,490.0,,,,,,,,,0,,201503,
Fractal Design Pop XL Silent Clear 강화유리 (Black),,https://prod.danawa.com/info/?pcode=17359301&cate=112775,Fractal Design,17359301,//img.danawa.com/prod_img/500000/301/359/img/17359301_1.jpg?shrink=330:*&_v=20220630130911,PC케이스(ATX),빅타워,파워미포함,표준-ATX,39,2,3,2,8.0,,4.0,,,,강화유리,120mm x1,120mm x3,,,2,230.0,520.0,522.0,430.0,185.0,205.0,3.0,280.0,360.0,140.0,,0,,202206,
3RSYS L920 Quiet (블랙),119510.0,https://prod.danawa.com/info/?pcode=20437802&cate=112775,3RSYS,20437802,//img.danawa.com/prod_img/500000/802/437/img/20437802_1.jpg?shrink=330:*&_v=20230717080545,PC케이스(ATX),미들타워,,,23,,5,4,7.0,,4.0,,,,,140mm x1,140mm x3,,,2,232.0,503.0,475.0,390.0,180.0,200.0,,360.0,240.0,120.0,,0,,202306,
BRAVOTEC SWORD S830 RGB 타이탄 글래스 (블랙),56920.0,https://prod.danawa.com/info/?pcode=8173504&cate=112775,BRAVOTEC,8173504,//img.danawa.com/prod_img/500000/504/173/img/8173504_1.jpg?shrink=330:*&_v=20220517132221,PC케이스(ATX),빅타워,파워미포함,표준-ATX,39,,3,2,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,223.0,492.0,449.0,390.0,160.0,180.0,3.0,360.0,360.0,120.0,,0,RGB,201906,
3RSYS T810 Quiet (블랙),131800.0,https://prod.danawa.com/info/?pcode=17976368&cate=112775,3RSYS,17976368,//img.danawa.com/prod_img/500000/368/976/img/17976368_1.jpg?shrink=330:*&_v=20230525171623,PC케이스(ATX),빅타워,파워미포함,표준-ATX,23,,2,2,9.0,,5.0,5,메쉬,,강화유리,140mm LED x2,140mm LED x3,,,7,249.1,566.8,465.6,380.0,180.0,200.0,4.0,360.0,480.0,240.0,280.0,0,ARGB,202210,
리안리 PC-O11D EVO (White),248600.0,https://prod.danawa.com/info/?pcode=16301513&cate=112775,리안리,16301513,//img.danawa.com/prod_img/500000/513/301/img/16301513_1.jpg?shrink=330:*&_v=20220426160811,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,6,3,8.0,,,,,,강화유리,,,,,10,285.0,459.0,465.0,422.0,167.0,220.0,3.0,360.0,,,,0,ARGB,202201,
마이크로닉스 COOLMAX HEAVEN (Black),20000.0,https://prod.danawa.com/info/?pcode=17791067&cate=112775,마이크로닉스,17791067,//img.danawa.com/prod_img/500000/067/791/img/17791067_1.jpg?shrink=330:*&_v=20230612094438,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,20,,1,2,4.0,,1.0,,일반(솔리드),,,120mm x1,,,,3,183.0,350.0,325.0,280.0,150.0,159.0,,,,,,0,,202209,
리안리 PC-O11 AIR Mini (Black),147990.0,https://prod.danawa.com/info/?pcode=15887339&cate=112775,리안리,15887339,//img.danawa.com/prod_img/500000/339/887/img/15887339_1.jpg?shrink=330:*&_v=20211209154110,PC케이스(ATX),미니타워,파워미포함,표준-ATX,39,,2,4,7.0,,3.0,,,,강화유리,120mm x1,140mm x2,,,10,288.0,384.0,400.0,362.0,170.0,200.0,2.0,280.0,280.0,,,0,,202112,
MSI MAG 포지 M100A,36300.0,https://prod.danawa.com/info/?pcode=18072896&cate=112775,MSI,18072896,//img.danawa.com/prod_img/500000/896/072/img/18072896_1.jpg?shrink=330:*&_v=20221103155306,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,2,2,4.0,,4.0,4,메쉬,,아크릴,120mm LED x1,120mm LED x3,,,3,200.0,423.0,388.0,300.0,160.0,300.0,2.0,240.0,240.0,120.0,,0,RGB,202210,
Antec PERFORMANCE 1 FT MESH 강화유리,209000.0,https://prod.danawa.com/info/?pcode=19701731&cate=112775,Antec,19701731,//img.danawa.com/prod_img/500000/731/701/img/19701731_1.jpg?shrink=330:*&_v=20230410090914,PC케이스(ATX),빅타워,파워미포함,표준-ATX,23,,2,3,8.0,,4.0,,메쉬,,강화유리,120mm x1,140mm x3,,,10,230.0,522.0,522.0,400.0,175.0,440.0,3.0,360.0,420.0,120.0,,0,,202304,
앱코 G15 세이퍼 아크릴,32300.0,https://prod.danawa.com/info/?pcode=28058570&cate=112775,앱코,28058570,//img.danawa.com/prod_img/500000/570/058/img/28058570_1.jpg?shrink=330:*&_v=20230906144603,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,1,3,7.0,,4.0,4,메쉬,,아크릴,120mm LED X1,120mm LED X3,,,3,205.0,445.0,350.0,300.0,160.0,150.0,2.0,,280.0,120.0,,0,,202309,
Fractal Design North Mesh (Charcoal Black),221990.0,https://prod.danawa.com/info/?pcode=18448688&cate=112775,Fractal Design,18448688,//img.danawa.com/prod_img/500000/688/448/img/18448688_1.jpg?shrink=330:*&_v=20221208105736,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,2.0,,,,통풍구,,140mm x2,,,10,215.0,469.0,447.0,355.0,170.0,255.0,3.0,240.0,,360.0,,0,,202212,
리안리 PC-O11 Dynamic (WHITE),187390.0,https://prod.danawa.com/info/?pcode=6105087&cate=112775,리안리,6105087,//img.danawa.com/prod_img/500000/087/105/img/6105087_1.jpg?shrink=330:*&_v=20200616110648,PC케이스(ATX),미들타워,파워미포함,표준-ATX,7,,3,6,8.0,,,,,,강화유리,,,,,10,272.0,446.0,445.0,420.0,155.0,255.0,3.0,360.0,360.0,,,0,,201805,
darkFlash DF5000 MESH ARGB 강화유리 (블랙),94000.0,https://prod.danawa.com/info/?pcode=21522851&cate=112775,darkFlash,21522851,//img.danawa.com/prod_img/500000/851/522/img/21522851_1.jpg?shrink=330:*&_v=20230824080924,PC케이스(ATX),미들타워,파워미포함,,38,,2,2,,,4.0,4,메쉬,,강화유리,140mm LED x1,140mm LED x2,,120mm LED x1,6,240.0,520.0,465.0,425.0,180.0,290.0,3.0,360.0,360.0,120.0,360.0,0,,202307,
아이구주 HATCH 3 배너 메쉬 강화유리 (블랙),36670.0,https://prod.danawa.com/info/?pcode=12572462&cate=112775,아이구주,12572462,//img.danawa.com/prod_img/500000/462/572/img/12572462_1.jpg?shrink=330:*&_v=20201029143329,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,3.0,1,,,강화유리,120mm LED x1,140mm x2,,,3,190.0,450.0,370.0,325.0,160.0,,2.0,240.0,,120.0,,0,RGB,202010,
앱코 SUITMASTER B4000 스토리지 마스터 강화유리,247350.0,https://prod.danawa.com/info/?pcode=25642133&cate=112775,앱코,25642133,//img.danawa.com/prod_img/500000/133/642/img/25642133_1.jpg?shrink=330:*&_v=20230814132442,PC케이스(ATX),빅타워,,,39,,4,3,10.0,3.0,4.0,,,,강화유리,140mm x1,140mm x3,,,6,575.0,600.0,255.0,475.0,190.0,,4.0,420.0,480.0,140.0,,0,,202308,
darkFlash DF7100 MESH 강화유리,217000.0,https://prod.danawa.com/info/?pcode=17015456&cate=112775,darkFlash,17015456,//img.danawa.com/prod_img/500000/456/015/img/17015456_1.jpg?shrink=330:*&_v=20230217084323,PC케이스(ATX),빅타워,파워미포함,표준-ATX,167,,4,2,8.0,,4.0,,메쉬,스윙도어,강화유리,140mm x1,140mm x3,,,10,,,,480.0,185.0,200.0,3.0,360.0,280.0,140.0,,0,,202205,
COX G400 마그넷 (블랙),62910.0,https://prod.danawa.com/info/?pcode=18788645&cate=112775,COX,18788645,//img.danawa.com/prod_img/500000/645/788/img/18788645_1.jpg?shrink=330:*&_v=20230118094345,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,2,7.0,,4.0,4,,스윙도어,강화유리,120mm LED x1,120mm LED x3,,,6,215.0,490.0,460.0,395.0,166.0,255.0,3.0,360.0,360.0,120.0,240.0,0,ARGB,202301,
3RSYS R150 (화이트),32000.0,https://prod.danawa.com/info/?pcode=19881209&cate=112775,3RSYS,19881209,//img.danawa.com/prod_img/500000/209/881/img/19881209_1.jpg?shrink=330:*&_v=20230525171631,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,2,7.0,,1.0,1,일반(솔리드),스윙도어,강화유리,120mm LED x1,,,,3,200.0,456.0,340.0,320.0,160.0,185.0,1.0,,,120.0,,0,RGB,202304,
BRAVOTEC 트레저 X7 720T 타이탄 글래스 (블랙),38610.0,https://prod.danawa.com/info/?pcode=13050209&cate=112775,BRAVOTEC,13050209,//img.danawa.com/prod_img/500000/209/050/img/13050209_1.jpg?shrink=330:*&_v=20220516132834,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,1,7.0,,1.0,1,,,강화유리,120mm LED x1,,,,3,286.0,432.0,360.0,320.0,164.0,240.0,2.0,280.0,240.0,120.0,,0,RGB,202101,
Fractal Design Torrent Nano Black Solid,186980.0,https://prod.danawa.com/info/?pcode=16407419&cate=112775,Fractal Design,16407419,//img.danawa.com/prod_img/500000/419/407/img/16407419_1.jpg?shrink=330:*&_v=20230217102454,미니ITX,미니ITX(리틀밸리),파워미포함,표준-ATX,0,,1,3,3.0,,1.0,,,,강철,,180mm x1,,,0,222.0,374.0,417.0,335.0,165.0,200.0,,,240.0,120.0,,0,,202202,
리안리 PC-O11D Mini (Black),143990.0,https://prod.danawa.com/info/?pcode=12960473&cate=112775,리안리,12960473,//img.danawa.com/prod_img/500000/473/960/img/12960473_1.jpg?shrink=330:*&_v=20201228140218,PC케이스(ATX),미니타워,파워미포함,M-ATX(SFX),38,,2,4,7.0,,,,,,강화유리,,,,,10,269.5,380.0,420.0,395.0,170.0,165.0,,360.0,280.0,,,0,,202012,
컴이지 킹덤 라이트,14900.0,https://prod.danawa.com/info/?pcode=12686750&cate=112775,컴이지,12686750,//img.danawa.com/prod_img/500000/750/686/img/12686750_1.jpg?shrink=330:*&_v=20210817160036,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,1,2,4.0,,1.0,,일반(솔리드),,,80mm x1,,,,3,175.0,350.0,305.0,270.0,150.0,180.0,,,,,,0,,202011,
리안리 PC-O11D EVO 버티컬 GPU 킷 (Black),88040.0,https://prod.danawa.com/info/?pcode=16338635&cate=112775,리안리,16338635,//img.danawa.com/prod_img/500000/635/338/img/16338635_1.jpg?shrink=330:*&_v=20220208090811,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202202,
마이크로닉스 GL1 모타,33540.0,https://prod.danawa.com/info/?pcode=16541072&cate=112775,마이크로닉스,16541072,//img.danawa.com/prod_img/500000/072/541/img/16541072_1.jpg?shrink=330:*&_v=20220330123212,PC케이스(ATX),미들타워,파워미포함,표준-ATX,54,,2,2,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,200.0,449.0,390.0,345.0,160.0,170.0,3.0,,360.0,120.0,,0,RGB,202203,
Fractal Design Define 7 XL Light 강화유리,324870.0,https://prod.danawa.com/info/?pcode=10958634&cate=112775,Fractal Design,10958634,//img.danawa.com/prod_img/500000/634/958/img/10958634_1.jpg?shrink=330:*&_v=20221006083417,PC케이스(ATX),빅타워,파워미포함,표준-ATX,39,1,8,2,12.0,,3.0,,일반(솔리드),,,140mm x1,140mm x2,,,11,240.0,566.0,604.0,359.0,185.0,250.0,,480.0,480.0,120.0,,0,,202003,
HYTE Y60 오로 크로니 에디션,341990.0,https://prod.danawa.com/info/?pcode=18983291&cate=112775,HYTE,18983291,//img.danawa.com/prod_img/500000/291/983/img/18983291_1.jpg?shrink=330:*&_v=20230209163116,PC케이스(ATX),미들타워,파워미포함,표준-ATX,23,,2,4,9.0,,3.0,,,,강화유리,120mm x1,,,120mm x2,24,285.0,462.0,456.0,375.0,160.0,235.0,3.0,360.0,,120.0,280.0,0,,202302,
Fractal Design Flex 2 PCIe 4.0 VGA 라이저 킷 (Black),112190.0,https://prod.danawa.com/info/?pcode=27694529&cate=112775,Fractal Design,27694529,//img.danawa.com/prod_img/500000/529/694/img/27694529_1.jpg?shrink=330:*&_v=20230822145846,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202308,
마이크로닉스 COOLMAX 가성비 NO.2,18990.0,https://prod.danawa.com/info/?pcode=10165092&cate=112775,마이크로닉스,10165092,//img.danawa.com/prod_img/500000/092/165/img/10165092_1.jpg?shrink=330:*&_v=20221006135523,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,1,3,2,6.0,,1.0,,일반(솔리드),,,80mm x1,,,,3,176.0,414.0,394.0,310.0,152.0,,,,,,,0,,201912,
Fractal Design Torrent Solid (블랙),318900.0,https://prod.danawa.com/info/?pcode=15025229&cate=112775,Fractal Design,15025229,//img.danawa.com/prod_img/500000/229/025/img/15025229_1.jpg?shrink=330:*&_v=20220510160551,PC케이스(ATX),미들타워,파워미포함,표준-ATX,215,,2,4,7.0,,5.0,,,버튼,,,180mm x2,,140mm x3,10,242.0,530.0,544.0,461.0,188.0,230.0,3.0,,420.0,140.0,,0,ARGB,202108,
Fractal Design Torrent Compact Black Dark Tint,231990.0,https://prod.danawa.com/info/?pcode=16407056&cate=112775,Fractal Design,16407056,//img.danawa.com/prod_img/500000/056/407/img/16407056_1.jpg?shrink=330:*&_v=20220510160228,PC케이스(ATX),미들타워,파워미포함,표준-ATX,119,,1,4,7.0,,2.0,,,버튼,강화유리,,180mm x2,,,10,222.0,467.0,450.0,330.0,174.0,210.0,3.0,,360.0,120.0,,0,ARGB,202202,
Antec AX61 ELITE MESH 강화유리,49500.0,https://prod.danawa.com/info/?pcode=19277042&cate=112775,Antec,19277042,//img.danawa.com/prod_img/500000/042/277/img/19277042_1.jpg?shrink=330:*&_v=20230309091742,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,2,7.0,,4.0,4,메쉬,,강화유리,120mm LED x1,120mm LED x3,,,3,200.0,449.0,405.0,345.0,160.0,165.0,3.0,240.0,360.0,,,0,ARGB,202303,
Antec P101 SILENT,127000.0,https://prod.danawa.com/info/?pcode=6805027&cate=112775,Antec,6805027,//img.danawa.com/prod_img/500000/027/805/img/6805027_1.jpg?shrink=330:*&_v=20220504134339,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,1,8,2,,,4.0,,,,,140mm x1,120mm x3,,,3,232.0,506.0,527.0,440.0,180.0,,3.0,,360.0,140.0,,0,,201812,
리안리 LANCOOL 216 (Black),112310.0,https://prod.danawa.com/info/?pcode=18538823&cate=112775,리안리,18538823,//img.danawa.com/prod_img/500000/823/538/img/18538823_1.jpg?shrink=330:*&_v=20221220083845,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,4,7.0,,3.0,,메쉬,,강화유리,140mm x1,160mm x2,,,10,235.0,491.7,480.9,392.0,180.5,220.0,3.0,360.0,360.0,,,0,,202212,
ASUS TUF Gaming GT501,222000.0,https://prod.danawa.com/info/?pcode=7335787&cate=112775,ASUS,7335787,//img.danawa.com/prod_img/500000/787/335/img/7335787_1.jpg?shrink=330:*&_v=20210318102853,PC케이스(ATX),미들타워,파워미포함,,39,,4,3,9.0,,4.0,3,,,강화유리,140mm LED x1,120mm LED x3,,,2,251.0,551.0,546.0,420.0,180.0,240.0,3.0,360.0,360.0,140.0,,0,RGB,201902,
darkFlash DS2000 MESH 강화유리 (화이트),99000.0,https://prod.danawa.com/info/?pcode=17954255&cate=112775,darkFlash,17954255,//img.danawa.com/prod_img/500000/255/954/img/17954255_1.jpg?shrink=330:*&_v=20230329175312,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,4.0,,메쉬,스윙도어,강화유리,120mm x1,,,120mm x3,6,220.0,408.0,450.0,332.0,165.0,200.0,3.0,360.0,,120.0,,0,,202210,
리안리 PC-O11D EVO 업라이트 GPU 킷 (White),97000.0,https://prod.danawa.com/info/?pcode=16338776&cate=112775,리안리,16338776,//img.danawa.com/prod_img/500000/776/338/img/16338776_1.jpg?shrink=330:*&_v=20220208091457,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202202,
Fractal Design Define 7 Clear 강화유리 (Black White),272980.0,https://prod.danawa.com/info/?pcode=10910580&cate=112775,Fractal Design,10910580,//img.danawa.com/prod_img/500000/580/910/img/10910580_1.jpg?shrink=330:*&_v=20221006124524,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,1,6,2,9.0,,3.0,,일반(솔리드),,강화유리,140mm x1,140mm x2,,,11,240.0,475.0,547.0,315.0,185.0,250.0,3.0,420.0,360.0,120.0,,0,,202003,
3RSYS T800 풍통 (BLACK),121000.0,https://prod.danawa.com/info/?pcode=11225526&cate=112775,3RSYS,11225526,//img.danawa.com/prod_img/500000/526/225/img/11225526_1.jpg?shrink=330:*&_v=20230525171631,PC케이스(ATX),빅타워,파워미포함,표준-ATX,39,,2,2,9.0,,7.0,7,,,강화유리,140mm LED x2,160mm LED x3,,120mm LED x2,3,249.1,566.8,465.6,355.0,180.0,,,360.0,480.0,240.0,,0,RGB,202005,
CORSAIR iCUE 5000X RGB (BLACK),270990.0,https://prod.danawa.com/info/?pcode=13152539&cate=112775,CORSAIR,13152539,//img.danawa.com/prod_img/500000/539/152/img/13152539_1.jpg?shrink=330:*&_v=20210414112856,PC케이스(ATX),미들타워,파워미포함,표준-ATX,0,,2,4,9.0,,,,,,강화유리,,,,,10,245.0,520.0,520.0,420.0,170.0,225.0,3.0,360.0,360.0,120.0,,0,,202101,
SSUPD MESHROOM S (Snow White),268560.0,https://prod.danawa.com/info/?pcode=27989249&cate=112775,SSUPD,27989249,//img.danawa.com/prod_img/500000/249/989/img/27989249_1.jpg?shrink=330:*&_v=20230904150445,미니ITX,미니ITX(리틀밸리),파워미포함,"표준-ATX, SFX-L, SFX",0,,2,4,,,,,메쉬,,통풍구,,,,,0,167.0,362.0,247.0,336.0,73.0,170.0,,,280.0,,280.0,0,,202309,
리안리 A4-H2O (Black),247990.0,https://prod.danawa.com/info/?pcode=16516247&cate=112775,리안리,16516247,//img.danawa.com/prod_img/500000/247/516/img/16516247_1.jpg?shrink=330:*&_v=20220426160828,미니ITX,미니ITX(리틀밸리),파워미포함,M-ATX(SFX),0,,,1,3.0,,,,,,쿨링팬,,,,,0,140.0,244.0,326.0,322.0,55.0,,,240.0,,,,0,,202203,
앱코 SUITMASTER S2000 제로노이즈 (블랙),,https://prod.danawa.com/info/?pcode=16199669&cate=112775,앱코,16199669,//img.danawa.com/prod_img/500000/669/199/img/16199669_1.jpg?shrink=330:*&_v=20230217085002,PC케이스(ATX),빅타워,파워미포함,표준-ATX,23,,3,2,8.0,,1.0,,일반(솔리드),,강철,120mm x1,,,,6,225.0,520.0,510.0,400.0,170.0,300.0,3.0,360.0,360.0,120.0,,0,,202201,
3RSYS T700 (화이트),114810.0,https://prod.danawa.com/info/?pcode=13796111&cate=112775,3RSYS,13796111,//img.danawa.com/prod_img/500000/111/796/img/13796111_1.jpg?shrink=330:*&_v=20230525171631,PC케이스(ATX),미들타워,파워미포함,,23,,2,2,7.0,,4.0,1,,,강화유리,140mm LED x1,140mm x 3,,,2,233.0,493.0,473.0,380.0,170.0,,,360.0,240.0,120.0,,0,RGB,202102,
Antec NX500M MESH 강화유리,41000.0,https://prod.danawa.com/info/?pcode=20674661&cate=112775,Antec,20674661,//img.danawa.com/prod_img/500000/661/674/img/20674661_1.jpg?shrink=330:*&_v=20230626082630,PC케이스(M-ATX),미니타워,,,20,,2,3,,,1.0,,메쉬,,강화유리,120mm x1,,,,11,200.0,451.0,384.0,320.0,155.0,165.0,3.0,240.0,360.0,,,0,,202306,
잘만 N4 CTRL,42340.0,https://prod.danawa.com/info/?pcode=17234591&cate=112775,잘만,17234591,//img.danawa.com/prod_img/500000/591/234/img/17234591_1.jpg?shrink=330:*&_v=20220628131220,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,6.0,6,메쉬,,강화유리,120mm LED x1,140mm LED x3,120mm LED x2,,3,204.0,446.0,396.0,315.0,163.0,180.0,2.0,,240.0,,,0,RGB,202206,
잘만 i6 (Black),65260.0,https://prod.danawa.com/info/?pcode=20136845&cate=112775,잘만,20136845,//img.danawa.com/prod_img/500000/845/136/img/20136845_1.jpg?shrink=330:*&_v=20230803100629,PC케이스(ATX),미들타워,,,39,,2,3,7.0,3.0,4.0,4,,스윙도어,,140mm LED x1,140mm LED x3,,,7,230.0,475.0,420.0,355.0,180.0,180.0,,280.0,360.0,140.0,,0,,202305,
MONTECH SKY TWO ARGB 강화유리 (Blue),110090.0,https://prod.danawa.com/info/?pcode=27475526&cate=112775,MONTECH,27475526,//img.danawa.com/prod_img/500000/526/475/img/27475526_1.jpg?shrink=330:*&_v=20230808103922,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,3,7.0,,4.0,4,,,,120mm LED x1,,,120mm LED x1,6,215.0,490.0,430.0,400.0,168.0,210.0,3.0,360.0,,120.0,240.0,0,ARGB,202308,
마이크로닉스 Glory,28838.0,https://prod.danawa.com/info/?pcode=16445945&cate=112775,마이크로닉스,16445945,//img.danawa.com/prod_img/500000/945/445/img/16445945_1.jpg?shrink=330:*&_v=20220221162038,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,20,,1,2,7.0,,1.0,,,,통풍구,92mm x1,,,,3,170.0,356.0,308.0,280.0,140.0,180.0,,,,,,0,,202202,
PCCOOLER PLATINUM LM300 ARGB (BLACK),39700.0,https://prod.danawa.com/info/?pcode=20639660&cate=112775,PCCOOLER,20639660,//img.danawa.com/prod_img/500000/660/639/img/20639660_1.jpg?shrink=330:*&_v=20230622084849,PC케이스(M-ATX),미니타워,,,4,,2,2,,,1.0,1,,스윙도어,강화유리,120mm LED x1,,,,3,205.0,427.0,375.0,330.0,160.0,190.0,2.0,240.0,240.0,120.0,,0,ARGB,202306,
3RSYS R3 USB 3.0,19500.0,https://prod.danawa.com/info/?pcode=7241425&cate=112775,3RSYS,7241425,//img.danawa.com/prod_img/500000/425/241/img/7241425_1.jpg?shrink=330:*&_v=20230525171757,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,1,2,3,7.0,,1.0,,,,,80mm x1,,,,3,191.0,411.0,365.0,300.0,142.0,154.0,,,,,,0,,201902,
ASUS ROG STRIX RISER CABLE,34000.0,https://prod.danawa.com/info/?pcode=10529916&cate=112775,ASUS,10529916,//img.danawa.com/prod_img/500000/916/529/img/10529916_1.jpg?shrink=330:*&_v=20210430153155,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202002,
BRAVOTEC 트레저 X10 AERO (WHITE),94290.0,https://prod.danawa.com/info/?pcode=19317608&cate=112775,BRAVOTEC,19317608,//img.danawa.com/prod_img/500000/608/317/img/19317608_1.jpg?shrink=330:*&_v=20230329153927,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,3,7.0,,4.0,,메쉬,스윙도어,강화유리,120mm x1,120mm x3,,,10,285.0,432.0,446.0,430.0,170.0,240.0,3.0,360.0,360.0,120.0,360.0,0,,202303,
